"assessid","stockid","country","region","area","method","method1","method2","species","comm_name","b0_true","msy_true","type","class","order","family","genus","taxa_level","linf_cm","vonb_k","winf_kg","tmax_yr","tmat_yr","m","lmat_cm","temp_c","habitat","depth_m_mid","migratory","depth_m_min","depth_m_max","comm_depth_m_min","comm_depth_m_max","troph","feeding","repro_mode","spawning","repro_guild1","repro_guild2","spawning_ground","lmax_cm","wmax_kg","lme_name","fao_area","long_dd","lat_dd","lat_dd_abs","area_sqkm","n","yr1","yr2","sst_c_avg","sst_c_median","sst_c_trend","tb_max","tb_avg","tb_trend","tb_sd_trend","catch_avg","bbmsy_n","bbmsy_avg","ffmsy_n","ffmsy_avg","sst_c_avg2","sst_c_trend2","r","r_se","r_lo","r_hi","k","k_se","k_lo","k_hi","betaT","betaT_se","betaT_lo","betaT_hi","betaT_inf","sigmaP","sigmaP_se","sigmaP_lo","sigmaP_hi","rho","rho_se","rho_lo","rho_hi"
"WGHMM-FMEG8c9a-1986-2010-NEUBAUER","FMEG8c9a","multinational","Europe (EU)","VIIIc-IXa","VPA","XSA","Extended Survivor Analysis","Lepidorhombus boscii","Fourspotted megrim",NA,NA,"finfish","Actinopterygii","Pleuronectiformes","Scophthalmidae","Lepidorhombus","species",37.2584239102591,0.186755395600397,0.496362838958438,11.5499877925772,2.56256939611766,0.382137577781844,15.9191596134701,13.9631130681123,"demersal",403.5,NA,7,800,NA,NA,3.56,"hunting macrofauna (predator)","dioecism","one clear seasonal peak per year","nonguarders","open water/substratum egg scatterers",NA,NA,NA,"Iberian Coastal",27,-8.524128667,40.8046046,40.8046046,255982.9232,24,1986,2009,16.5046538526399,16.6091809906065,0.0307700486805129,8980,5667.91666666667,-145.647826086962,-0.0162191343081249,1322.75,0,NA,0,NA,16.1636540782427,0.00860092953622596,0.181613873886324,0.0132977048142005,0.157334221424408,0.209640336917069,5.01515284882188,0.541362817609197,4.05881419853564,6.19682421188943,-0.213264921001454,0.153594038267304,-0.514309236005369,0.087779394002461,"none",0.0477303901604636,0.00700775332209631,0.0357947785339833,0.0636458790409105,-0.0384629208604398,0.214005615354673,-0.4579139269556,0.38098808523472
"CSIRO-GEMFISHSE-1966-2007-FULTON","GEMFISHSE","Australia","Australia","Southeast Australia","Integrated Analysis","SS2","Stock Synthesis v2.0 model","Rexea solandri","common gemfish",NA,NA,"finfish","Actinopterygii","Perciformes","Gempylidae","Rexea","species",61.0293614329241,0.204413744652563,1.58722942917006,16.0786971568268,3.90246783369157,0.305093482545311,33.7446729797025,12.5958737451259,"benthopelagic",450,"oceanodromous",100,800,300,450,4.31,"hunting macrofauna (predator)","dioecism","one clear seasonal peak per year","nonguarders","open water/substratum egg scatterers","oceanic",NA,NA,"South West Australian Shelf",57,133.8431204,-35.30412159,35.30412159,2815653.628,39,1968,2006,18.0509587608251,17.9862725266583,0.0091469843547643,38700,15991.2820512821,-964.967611336054,-0.0249345636004148,2055.55641025641,39,0.931384615384615,0,NA,17.9374028305485,0.00796053977718928,0.0628280385355117,0.0563868650714012,0.0108194126403268,0.364840731881034,0.913202423085492,0.386588290428971,0.39830809465163,2.09370253009444,0.0778843687873936,0.184846798384719,-0.284415356046656,0.440184093621443,"none",0.0167016274809757,0.00189121307057992,0.0133773779284888,0.0208519458749265,0.946072161069394,0.0570556422715152,0.834243102217224,1.05790121992156
"DFO-GHAL4RST-1970-2015-WATSON","GHAL4RST","Canada","Canada East Coast","Gulf of St. Lawrence","Survey index","SURBA","Survey based stock assessment method","Reinhardtius hippoglossoides","Greenland halibut",NA,NA,"finfish","Actinopterygii","Pleuronectiformes","Pleuronectidae","Reinhardtius","species",128.06613354588,0.0723238643020503,24.9758537138407,42.9329073181683,10.6849490627291,0.0945648244981132,64.855228949115,3.13967337022572,"benthopelagic",1100.5,"oceanodromous",1,2200,500,1000,4.09,"hunting macrofauna (predator)","dioecism","one clear seasonal peak per year","nonguarders","open water/substratum egg scatterers",NA,NA,NA,"Labrador - Newfoundland",21,-62.25702191,48.69307039,48.69307039,235063.4959,37,1974,2010,5.71025279008272,5.66999335179726,0.0307575586061729,446000,160916.216216216,-11802.5367472738,-0.0264630868772955,3702.16216216216,0,NA,0,NA,5.55044736313096,0.00825473522834362,0.535645443973985,0.190889311815845,0.26639557701324,1.07703005007409,0.448558848203454,0.128055209501718,0.256337858298992,0.784921281767613,0.513230455300747,0.160144667574952,0.199346906853841,0.827114003747652,"positive",0.0658243955232803,0.00807014108467133,0.0517638708592147,0.0837041545403272,0.938321508793502,0.061348246695978,0.818078945269385,1.05856407231762
"AFWG-GHALNEAR-1960-2010-NEUBAUER","GHALNEAR","multinational","Europe (non-EU)","North-East Arctic","VPA","XSA","Extended Survivor Analysis","Reinhardtius hippoglossoides","Greenland halibut",NA,NA,"finfish","Actinopterygii","Pleuronectiformes","Pleuronectidae","Reinhardtius","species",128.06613354588,0.0723238643020503,24.9758537138407,42.9329073181683,10.6849490627291,0.0945648244981132,64.855228949115,3.13967337022572,"benthopelagic",1100.5,"oceanodromous",1,2200,500,1000,4.09,"hunting macrofauna (predator)","dioecism","one clear seasonal peak per year","nonguarders","open water/substratum egg scatterers",NA,NA,NA,"Barents Sea",27,24.8371196,78.52684116,78.52684116,NA,46,1964,2009,1.02390067655236,1.00317319034326,0.00975732140390472,312000,128660.869565217,-2086.68516805427,-0.00668809348735343,24322.6086956522,0,NA,0,NA,0.983950628502312,0.00406730989491907,0.150856142883081,0.0369204390237451,0.0933762938532612,0.24371898804769,4.60342498252361,4.30260115061511,0.737036645227685,28.7523309823707,-0.0683773715096671,0.188004977895192,-0.436867128184242,0.300112385164908,"none",0.0397925134328679,0.00421921627511393,0.0323255906935018,0.0489842286354038,0.0767440198237054,0.157672735870475,-0.232294542482426,0.385782582129837
"SWFSC-GOPHERSPCOAST-1965-2005-STANTON","GOPHERSPCOAST","USA","US West Coast","Southern Pacific Coast","Integrated Analysis","SS2","Stock Synthesis v2.0 model","Sebastes carnatus","Gopher rockfish",1995,101,"finfish","Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","species",38.0088829763065,0.128353478619067,0.930755733019741,45.5742238919303,9.03826338969516,0.100069344932279,26.4090407384095,10.7930228205853,"demersal",NA,NA,NA,55,15,55,3.62,"hunting macrofauna (predator)","dioecism",NA,"bearers","internal live bearers",NA,NA,NA,"California Current",77,-124.7317904,39.1651994,39.1651994,163996.2477,25,1980,2004,13.0251989289334,13.0636841874374,-0.0118703213233543,3000,2390.8,67.3846153846154,0.0224615384615385,103.996,25,2.3668,0,NA,12.9728845437678,-0.001860412856713,0.194426605655177,0.0653703255279586,0.100590860547687,0.375796615922907,1.18224817076142,0.153954881648507,0.915927990345458,1.52600504843349,-0.00743858497811476,0.141109639931615,-0.28401347924408,0.269136309287851,"none",0.0473477778086761,0.00670794479191731,0.0358677665535936,0.0625021371227575,-0.0396096572190041,0.211609617053884,-0.454364506644616,0.375145192206608
"PFMC-GRNSTROCKPCOAST-1916-2009-STANTON","GRNSTROCKPCOAST","USA","US West Coast","Pacific Coast","Integrated Analysis","SS3","Stock Synthesis v3.0 model","Sebastes elongatus","Greenstriped rockfish",NA,803,"finfish","Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","species",32.9171133278648,0.13150221189771,0.671163757803161,42.9547419250014,8.55315245064236,0.108222760472901,22.6834097534328,13.0738462400601,"demersal",225,NA,25,425,91,366,NA,NA,"dioecism",NA,"bearers","internal live bearers",NA,NA,NA,"California Current",77,-119.4567138,33.07203253,33.07203253,91849.8245,40,1969,2008,15.9657842514692,16.0287731709304,0.00364653258267071,31300,26677.5,-189.727954971859,-0.00606159600549069,563.2125,40,2.6115,40,0.31693425,15.9145494904974,0.00230926699678915,0.0989340631790761,0.018640813907658,0.0683852515418119,0.143129529195881,1.05924977315188,0.0443491732259697,0.975796405054524,1.14984035205542,-0.105885390132575,0.0812072258873894,-0.265051552871859,0.0532807726067079,"none",0.00603639354079063,0.00068329893548439,0.00483529188249986,0.0075358526154703,0.472146265600102,0.144393963893339,0.189134096369157,0.755158434831047
"DFO-HAD4X5Y-1970-2014-WATSON","HAD4X5Y","Canada","Canada East Coast","Western Scotian Shelf, Bay of Fundy and Gulf of Maine","VPA","VPA","Virtual Population Analysis","Melanogrammus aeglefinus","Haddock",NA,NA,"finfish","Actinopterygii","Gadiformes","Gadidae","Melanogrammus","species",68.3000889543129,0.238768679444594,2.83854208338114,12.8692883567812,2.58794966664935,0.354265019571743,35.1039408205086,8.67370149112102,"demersal",230,"oceanodromous",10,450,10,200,3.56,"hunting macrofauna (predator)","dioecism","one clear seasonal peak per year","nonguarders","open water/substratum egg scatterers","oceanic",NA,NA,"Northeast U.S. Continental Shelf",21,-66.07761163,42.50428266,42.50428266,214213.7395,44,1970,2013,11.6560479449232,11.5771033346653,0.0191605183055822,232000,55193.1818181818,-475.243128964064,-0.00204846176277614,12271.3636363636,0,NA,0,NA,11.4109400729228,0.00636004774194365,0.829495461885498,0.176859536652052,0.5461640567485,1.25980959894158,0.345967554028103,0.065622491601826,0.238549250061294,0.50175612964381,0.22474908995183,0.156776542741536,-0.0825329338215818,0.532031113725241,"none",0.147927001232759,0.0157897017665876,0.120002054831989,0.182350191622581,0.444990584820957,0.181528284557805,0.0891951470876591,0.800786022554255
"NWWG-HADFAPL-1955-2012-CHING","HADFAPL","multinational","Europe (non-EU)","Faroe Plateau","VPA","XSA","Extended Survivor Analysis","Melanogrammus aeglefinus","Haddock",NA,35000,"finfish","Actinopterygii","Gadiformes","Gadidae","Melanogrammus","species",68.3000889543129,0.238768679444594,2.83854208338114,12.8692883567812,2.58794966664935,0.354265019571743,35.1039408205086,8.67370149112102,"demersal",230,"oceanodromous",10,450,10,200,3.56,"hunting macrofauna (predator)","dioecism","one clear seasonal peak per year","nonguarders","open water/substratum egg scatterers","oceanic",NA,NA,"Faroe Plateau",27,-9.663799238,61.60734771,61.60734771,169727.8469,54,1957,2010,9.2586357317589,9.18789878487587,0.00721164542897977,153000,87088.8888888889,-377.175528873644,-0.00246519953512186,16469.8148148148,0,NA,54,1.42622222222222,9.27031314679625,0.00152807646222429,0.438902712936546,0.159467254291805,0.215324826905078,0.894627870793457,0.959522600955591,0.175393578733214,0.67059305718489,1.37293938832227,-0.103360724472871,0.184692641100008,-0.465358301028886,0.258636852083145,"none",0.0933756414339749,0.00899908485754501,0.0773032004134447,0.112789772824074,0.492956191358819,0.16620622768616,0.167191985093944,0.818720397623693
"NWWG-HADICE-1977-2012-CHING","HADICE","multinational","Europe (non-EU)","Iceland Grounds","VPA","ADAPT","A general approach to fitting VPA models. ADAPT is based on minimising the sum-of-squares over any number of indices of abundance to find best-fit parameters.","Melanogrammus aeglefinus","Haddock",NA,NA,"finfish","Actinopterygii","Gadiformes","Gadidae","Melanogrammus","species",68.3000889543129,0.238768679444594,2.83854208338114,12.8692883567812,2.58794966664935,0.354265019571743,35.1039408205086,8.67370149112102,"demersal",230,"oceanodromous",10,450,10,200,3.56,"hunting macrofauna (predator)","dioecism","one clear seasonal peak per year","nonguarders","open water/substratum egg scatterers","oceanic",NA,NA,"Iceland Shelf and Sea",27,-19.26086956,65.1086957,65.1086957,375145.124,33,1979,2011,5.94926849869943,5.89892617815862,0.0393430547618833,299000,157742.424242424,2260.26069518725,0.007559400318352,61142.4242424242,0,NA,0,NA,5.88240072941033,0.00267738292649572,0.510859769743814,0.150726681110456,0.286519528980256,0.910854856112396,1.4695592046021,0.462597727598261,0.79293067382063,2.72357259862956,-0.0569904317008358,0.119684750757975,-0.291572543186467,0.177591679784795,"none",0.0656580750024707,0.00812308983938032,0.0515201601920032,0.0836756484639038,0.67256698777174,0.175370765510543,0.328840287371075,1.0162936881724
"AFWG-HADNEAR-1947-2012-CHING","HADNEAR","multinational","Europe (non-EU)","North-East Arctic","VPA","XSA","Extended Survivor Analysis","Melanogrammus aeglefinus","Haddock",NA,NA,"finfish","Actinopterygii","Gadiformes","Gadidae","Melanogrammus","species",68.3000889543129,0.238768679444594,2.83854208338114,12.8692883567812,2.58794966664935,0.354265019571743,35.1039408205086,8.67370149112102,"demersal",230,"oceanodromous",10,450,10,200,3.56,"hunting macrofauna (predator)","dioecism","one clear seasonal peak per year","nonguarders","open water/substratum egg scatterers","oceanic",NA,NA,"Barents Sea",27,24.8371196,78.52684116,78.52684116,NA,61,1950,2010,1.00606341222415,0.98768763222403,0.00673769224857407,1210000,393293.442622951,3821.31147540985,0.00315810865736351,129031.147540984,0,NA,61,1.35313114754098,0.983950628502312,0.00406730989491907,0.385057553342039,0.0696397802262542,0.270133427409884,0.548874387029421,1.39998050962848,0.349236021407952,0.858576990872662,2.28278354553566,0.0890318215492557,0.193736675895772,-0.290692063206457,0.468755706304968,"none",0.0791847200284148,0.00720761995292424,0.0662462287719021,0.0946502163552276,0.236647779612878,0.141808939777938,-0.0412977423518818,0.514593301577637
"WGNSSK-HADNS-IIIa-1963-2012-CHING","HADNS-IIIa","multinational","Europe (EU)","IIIa and North Sea","VPA","XSA","Extended Survivor Analysis","Melanogrammus aeglefinus","Haddock",NA,140000,"finfish","Actinopterygii","Gadiformes","Gadidae","Melanogrammus","species",68.3000889543129,0.238768679444594,2.83854208338114,12.8692883567812,2.58794966664935,0.354265019571743,35.1039408205086,8.67370149112102,"demersal",230,"oceanodromous",10,450,10,200,3.56,"hunting macrofauna (predator)","dioecism","one clear seasonal peak per year","nonguarders","open water/substratum egg scatterers","oceanic",NA,NA,"North Sea",27,2.976898187,57.291449,57.291449,663670.5744,48,1963,2010,9.90328852746704,9.90348783290634,0.0250790282196733,6850000,1840729.16666667,-40273.9361702129,-0.00587940674017707,221443.75,0,NA,48,2.51064583333333,9.83267455401132,0.00826784372294662,0.475921800028507,0.174609856647152,0.231864617161316,0.976869875686078,0.364698864644275,0.107855379950223,0.204266424450829,0.651136192501575,-0.35902006929696,0.168775413007971,-0.689819878792583,-0.028220259801336,"negative",0.169580330531879,0.0173080226097505,0.138834361854147,0.207135237409832,0.32059700319068,0.233667218901472,-0.137390745856206,0.778584752237566
"WGHMM-HAKENRTN-1961-2011-CHING","HAKENRTN","multinational","Europe (EU)","IIIa-IV-VI-VII-VIIIabd","Integrated Analysis","SS3","Stock Synthesis v3.0 model","Merluccius merluccius","Hake",NA,NA,"finfish","Actinopterygii","Gadiformes","Merlucciidae","Merluccius","species",81.1718242926656,0.140354937957731,3.68445733536287,12.3645372261656,3.23597042174023,0.319423285742402,33.9689489614508,13.7791176889934,"demersal",552.5,NA,30,1075,70,400,4.43,"hunting macrofauna (predator)","dioecism","one clear seasonal peak per year","nonguarders","open water/substratum egg scatterers","coastal",NA,NA,"Celtic-Biscay Shelf",27,-5.697268124,54.11096946,54.11096946,2093720.966,32,1978,2009,11.5498353899406,11.5126670942939,0.0415362200292186,134000,77240.625,-1418.09017595307,-0.0105827625071125,52868.75,0,NA,32,3.3425,11.4315552056053,0.00585291333288413,0.792615157832636,0.161801335722984,0.531249153276281,1.18256901597231,2.17349110701444,0.548120411191655,1.32584949422126,3.56304664508361,-0.00467375064618915,0.113600737901829,-0.227331196933773,0.217983695641395,"none",0.0645192628704705,0.00855204852437452,0.0497576994171941,0.0836601235609058,0.793240338362827,0.169062390522876,0.461878052937989,1.12460262378766
"WGBFAS-HERR2532-1973-2011-NEUBAUER","HERR2532","multinational","Europe (EU)","Eastern Baltic","VPA","XSA","Extended Survivor Analysis","Clupea harengus","Herring",NA,NA,"finfish","Actinopterygii","Clupeiformes","Clupeidae","Clupea","species",30.3127375201757,0.33429255524352,0.212215158082762,12.4112762961933,4.06592570840787,0.250360616655768,25.2859880352128,8.33407524921448,"benthopelagic",182,"oceanodromous",0,364,0,200,3.28999996185303,"selective plankton feeding","dioecism","no obvious seasonal peak","nonguarders","open water/substratum egg scatterers","coastal",NA,NA,"Baltic Sea",27,20.46692135,59.35000075,59.35000075,348731.7381,36,1974,2009,7.48285521224481,7.47914857520307,0.0375708349454664,2960000,1484361.11111111,-68509.009009009,-0.0231449354760166,214822.222222222,0,NA,36,1.68041666666667,7.3463295834712,0.00853976815229395,0.131631504226387,0.0385642251894665,0.0741272379833815,0.23374475262097,1.69884235319432,0.589583655585998,0.860474385635797,3.35403980546652,0.14743608344073,0.153120761064617,-0.152680608245919,0.44755277512738,"none",0.0390367707361728,0.00462425461998278,0.0309484993602591,0.0492388807537892,0.0812228076193119,0.175098378549424,-0.26197001433756,0.424415629576184
"WGBFAS-HERR30-1972-2011-NEUBAUER","HERR30","multinational","Europe (EU)","Bothnian Sea","VPA","XSA","Extended Survivor Analysis","Clupea harengus","Herring",NA,NA,"finfish","Actinopterygii","Clupeiformes","Clupeidae","Clupea","species",30.3127375201757,0.33429255524352,0.212215158082762,12.4112762961933,4.06592570840787,0.250360616655768,25.2859880352128,8.33407524921448,"benthopelagic",182,"oceanodromous",0,364,0,200,3.28999996185303,"selective plankton feeding","dioecism","no obvious seasonal peak","nonguarders","open water/substratum egg scatterers","coastal",NA,NA,"Baltic Sea",27,19.55432805,61.90317484,61.90317484,64404.73583,37,1973,2009,6.24754189008507,6.25759998845557,0.0289644676576114,726000,400054.054054054,14265.2916073969,0.0196491619936596,39964.8648648649,37,2.00202702702703,37,0.754432432432432,6.14714927576643,0.00718706949998579,0.283180844797843,0.132337298558473,0.113310295620733,0.707714955830958,1.21113876997498,0.316793385218919,0.725343907356633,2.02229191595771,0.415842272625123,0.210801352616974,0.0026716214958542,0.829012923754392,"positive",0.0561261463570594,0.00730661315089414,0.0434862623449179,0.0724399875967313,0.331809420989776,0.253188862181226,-0.164440748885427,0.828059590864979
"DFO-HERRCC-1951-2015-WATSON","HERRCC","Canada","Canada West Coast","Central Coast","Statistical catch at age model","SCA","Statistical catch-at-age model","Clupea pallasii pallasii","Pacific herring",NA,NA,"finfish","Actinopterygii","Clupeiformes","Clupeidae","Clupea","species",29.1224117963927,0.379136758343561,0.319777639267949,11.1706455510435,3.65059185991176,0.45141288610526,22.1158852024155,10.3340970183527,"pelagic-neritic",237.5,"non-migratory",0,475,NA,NA,3.46000003814697,"hunting macrofauna (predator)","dioecism","one clear seasonal peak per year","nonguarders","open water/substratum egg scatterers","coastal",NA,NA,"Gulf of Alaska",67,-128.3848163,52.25856188,52.25856188,4225.257102,64,1951,2014,9.88374739947418,9.86983335018158,0.0103127325674626,135000,60976.5625,-600.002289377289,-0.00444446140279473,10216.25,0,NA,0,NA,9.85180144202072,0.00405552404198226,0.449342726989441,0.105812291059801,0.283224667224245,0.712893012734813,0.700044792412024,0.071686471354096,0.572741823622071,0.855643312869999,-0.0488086677515912,0.146934768097149,-0.336800813222002,0.23918347771882,"none",0.101640269542321,0.00899515315408837,0.0854541535829195,0.120892244080463,0.354624628949354,0.137656439902041,0.084818006741354,0.624431251157354
